r_norm,g_norm,b_norm,r_g,r_b,g_b,saturation,reflectance,colorfulness,is_red,is_green,is_blue,color_label
254.0,254.0,255.0,0.9999999960629922,0.9960784274663591,0.9960784274663591,0.00392156861207228,7.628928898266267e-05,13106.997378600523,0,0,1,black
153.0,153.0,204.0,0.9999999934640523,0.7499999963235294,0.7499999963235294,0.24999999877450982,0.48275860404280674,1.0714284948979647,0,0,1,black
139.0,162.0,208.0,0.858024686061576,0.668269227556398,0.7788461501017012,0.33173076763590975,0.4499999887500003,1.2222221543209915,0,0,1,black
166.0,156.0,186.0,1.0641025572813938,0.8924731134813274,0.8387096729101631,0.1612903217134929,0.43478259924385654,1.299999935000003,0,0,1,black
161.0,161.0,187.0,0.99999999378882,0.8609625622408419,0.8609625622408419,0.13903743241156452,0.42307691494082855,1.3636363016528954,0,0,1,black
156.0,156.0,196.0,0.9999999935897437,0.7959183632861309,0.7959183632861309,0.2040816316118284,0.44680850113173404,1.2380951791383248,0,0,1,black
161.0,153.0,195.0,1.0522875748216498,0.8256410214069692,0.784615380591716,0.2153846142800789,0.42307691494082855,1.3636363016528954,0,0,1,black
161.0,161.0,187.0,0.99999999378882,0.8609625622408419,0.8609625622408419,0.13903743241156452,0.43396225596297633,1.3043477693761838,0,0,1,black
145.0,163.0,200.0,0.8895705466897512,0.724999996375,0.814999995925,0.274999998625,0.45098038331411017,1.2173912514177716,0,0,1,black
161.0,153.0,195.0,1.0522875748216498,0.8256410214069692,0.784615380591716,0.2153846142800789,0.43396225596297633,1.3043477693761838,0,0,1,black
161.0,153.0,195.0,1.0522875748216498,0.8256410214069692,0.784615380591716,0.2153846142800789,0.43396225596297633,1.3043477693761838,0,0,1,black
155.0,162.0,191.0,0.9567901175506783,0.8115183203585429,0.848167534826348,0.18848167440585512,0.41935483194588985,1.3846153313609488,0,0,1,black
151.0,160.0,198.0,0.9437499941015626,0.7626262587746149,0.8080808039995919,0.2373737361748801,0.4599999908000002,1.1739129924385654,0,0,1,black
164.0,148.0,197.0,1.1081081006208913,0.8324873054188462,0.7512690317194466,0.24873096320441135,0.43636362842975224,1.2916666128472245,0,0,1,black
159.0,165.0,184.0,0.9636363577961433,0.8641304300862477,0.8967391255612004,0.13586956447896975,0.40298506861216316,1.481481426611799,0,0,1,black
153.0,161.0,195.0,0.9503105531036612,0.784615380591716,0.8256410214069692,0.2153846142800789,0.44444443621399193,1.2499999479166688,0,0,1,black
161.0,153.0,195.0,1.0522875748216498,0.8256410214069692,0.784615380591716,0.2153846142800789,0.44444443621399193,1.2499999479166688,0,0,1,black
157.0,165.0,187.0,0.951515145748393,0.8395721880236782,0.8823529364580057,0.1604278066287283,0.43333332611111125,1.3076922573964516,0,0,1,black
158.0,149.0,202.0,1.060402677446962,0.7821782139496128,0.7376237587246348,0.2623762363248701,0.45283018013527965,1.208333282986113,0,0,1,black
159.0,159.0,191.0,0.9999999937106919,0.8324607286258601,0.8324607286258601,0.16753926613853787,0.43859648353339503,1.279999948800002,0,0,1,black
154.0,167.0,187.0,0.9221556831008642,0.8235294073608053,0.8930481235665876,0.17647058729160114,0.41538460899408297,1.407407355281209,0,0,1,black
161.0,153.0,195.0,1.0522875748216498,0.8256410214069692,0.784615380591716,0.2153846142800789,0.44444443621399193,1.2499999479166688,0,0,1,black
158.0,165.0,186.0,0.9575757517722682,0.8494623610243959,0.8870967694242109,0.15053763359926003,0.4218749934082032,1.370370319615914,0,0,1,black
159.0,159.0,191.0,0.9999999937106919,0.8324607286258601,0.8324607286258601,0.16753926613853787,0.43859648353339503,1.279999948800002,0,0,1,black
159.0,159.0,191.0,0.9999999937106919,0.8324607286258601,0.8324607286258601,0.16753926613853787,0.43859648353339503,1.279999948800002,0,0,1,black
165.0,159.0,184.0,1.0377358425299632,0.8967391255612004,0.8641304300862477,0.13586956447896975,0.4117646998269897,1.4285713775510223,0,0,1,black
161.0,153.0,195.0,1.0522875748216498,0.8256410214069692,0.784615380591716,0.2153846142800789,0.44444443621399193,1.2499999479166688,0,0,1,black
159.0,159.0,191.0,0.9999999937106919,0.8324607286258601,0.8324607286258601,0.16753926613853787,0.43859648353339503,1.279999948800002,0,0,1,black
150.0,165.0,195.0,0.9090909035812673,0.7692307652859961,0.8461538418145957,0.23076922958579882,0.43333332611111125,1.3076922573964516,0,0,1,black
162.0,154.0,193.0,1.0519480451172205,0.8393782339928589,0.7979274570055572,0.20207253781309567,0.43103447532699185,1.3199999472000021,0,0,1,black
155.0,162.0,191.0,0.9567901175506783,0.8115183203585429,0.848167534826348,0.18848167440585512,0.4285714217687076,1.3333332839506191,0,0,1,black
151.0,167.0,191.0,0.9041916113521461,0.7905759120912256,0.8743455451604946,0.20942408267317233,0.43859648353339503,1.279999948800002,0,0,1,black
161.0,161.0,187.0,0.99999999378882,0.8609625622408419,0.8609625622408419,0.13903743241156452,0.44444443621399193,1.2499999479166688,0,0,1,black
148.0,164.0,197.0,0.902439018887567,0.7512690317194466,0.8324873054188462,0.24873096320441135,0.44642856345663284,1.2399999504000019,0,0,1,black
161.0,153.0,195.0,1.0522875748216498,0.8256410214069692,0.784615380591716,0.2153846142800789,0.44444443621399193,1.2499999479166688,0,0,1,black
161.0,161.0,187.0,0.99999999378882,0.8609625622408419,0.8609625622408419,0.13903743241156452,0.41538460899408297,1.407407355281209,0,0,1,black
161.0,153.0,195.0,1.0522875748216498,0.8256410214069692,0.784615380591716,0.2153846142800789,0.44444443621399193,1.2499999479166688,0,0,1,black
163.0,163.0,183.0,0.9999999938650307,0.8907103776463914,0.8907103776463914,0.10928961688912778,0.4090909028925621,1.444444390946504,0,0,1,black
161.0,153.0,195.0,1.0522875748216498,0.8256410214069692,0.784615380591716,0.2153846142800789,0.44444443621399193,1.2499999479166688,0,0,1,black
167.0,160.0,182.0,1.0437499934765626,0.917582412540756,0.8791208742905446,0.12087912021494988,0.42622950120935243,1.3461537943787,0,0,1,black
162.0,154.0,193.0,1.0519480451172205,0.8393782339928589,0.7979274570055572,0.20207253781309567,0.43103447532699185,1.3199999472000021,0,0,1,black
167.0,160.0,182.0,1.0437499934765626,0.917582412540756,0.8791208742905446,0.12087912021494988,0.42622950120935243,1.3461537943787,0,0,1,black
161.0,153.0,195.0,1.0522875748216498,0.8256410214069692,0.784615380591716,0.2153846142800789,0.44444443621399193,1.2499999479166688,0,0,1,black
155.0,162.0,191.0,0.9567901175506783,0.8115183203585429,0.848167534826348,0.18848167440585512,0.4285714217687076,1.3333332839506191,0,0,1,black
159.0,159.0,191.0,0.9999999937106919,0.8324607286258601,0.8324607286258601,0.16753926613853787,0.43859648353339503,1.279999948800002,0,0,1,black
154.0,167.0,187.0,0.9221556831008642,0.8235294073608053,0.8930481235665876,0.17647058729160114,0.41538460899408297,1.407407355281209,0,0,1,black
