r_norm,g_norm,b_norm,r_g,r_b,g_b,saturation,reflectance,colorfulness,is_red,is_green,is_blue,color_label
233.0,244.0,255.0,0.9549180288732868,0.9137254866128413,0.9568627413456363,0.08627450946559016,0.24999999218750027,2.999999625000047,0,0,1,black
159.0,159.0,191.0,0.9999999937106919,0.8324607286258601,0.8324607286258601,0.16753926613853787,0.4545454442148763,1.199999940000003,0,0,1,black
165.0,165.0,180.0,0.999999993939394,0.9166666615740741,0.9166666615740741,0.08333333287037037,0.4237288063774779,1.359999945600002,0,0,1,black
153.0,167.0,189.0,0.9161676591846248,0.8095238052406148,0.8835978789227625,0.19047618946837996,0.43548386394380867,1.2962962482853242,0,0,1,black
160.0,160.0,189.0,0.99999999375,0.8465608420816887,0.8465608420816887,0.15343915262730606,0.43548386394380867,1.2962962482853242,0,0,1,black
165.0,165.0,179.0,0.999999993939394,0.9217877043475547,0.9217877043475547,0.07821229006585313,0.4393939327364556,1.275862024970275,0,0,1,black
155.0,167.0,186.0,0.9281437070171036,0.8333333288530467,0.8978494575384438,0.16666666577060932,0.43055554957561737,1.3225806024973998,0,0,1,black
162.0,155.0,191.0,1.0451612835796047,0.848167534826348,0.8115183203585429,0.18848167440585512,0.44615383928994096,1.241379267538646,0,0,1,black
160.0,167.0,182.0,0.9580838265983005,0.8791208742905446,0.917582412540756,0.12087912021494988,0.453124992919922,1.2068965101070168,0,0,1,black
161.0,161.0,187.0,0.99999999378882,0.8609625622408419,0.8609625622408419,0.13903743241156452,0.4411764641003461,1.2666666244444458,0,0,1,black
158.0,165.0,186.0,0.9575757517722682,0.8494623610243959,0.8870967694242109,0.15053763359926003,0.44776118734684794,1.2333332922222235,0,0,1,black
154.0,167.0,187.0,0.9221556831008642,0.8235294073608053,0.8930481235665876,0.17647058729160114,0.4492753558076036,1.2258064120707608,0,0,1,black
162.0,155.0,191.0,1.0451612835796047,0.848167534826348,0.8115183203585429,0.18848167440585512,0.4545454476584023,1.1999999600000013,0,0,1,black
164.0,164.0,181.0,0.9999999939024391,0.9060773430603462,0.9060773430603462,0.09392265141479199,0.42307691765286004,1.3636363223140509,0,0,1,black
162.0,155.0,191.0,1.0451612835796047,0.848167534826348,0.8115183203585429,0.18848167440585512,0.4545454476584023,1.1999999600000013,0,0,1,black
161.0,167.0,181.0,0.9640718505145398,0.8895027575165594,0.922651928604133,0.1104972369585788,0.4492753558076036,1.2258064120707608,0,0,1,black
163.0,156.0,189.0,1.044871788173899,0.8624338578707204,0.8253968210296465,0.1746031736793483,0.44285713653061237,1.2580644755463073,0,0,1,black
165.0,165.0,179.0,0.999999993939394,0.9217877043475547,0.9217877043475547,0.07821229006585313,0.45588234623702434,1.1935483485952145,0,0,1,black
155.0,167.0,186.0,0.9281437070171036,0.8333333288530467,0.8978494575384438,0.16666666577060932,0.4383561583786828,1.2812499599609388,0,0,1,black
161.0,161.0,187.0,0.99999999378882,0.8609625622408419,0.8609625622408419,0.13903743241156452,0.4492753558076036,1.2258064120707608,0,0,1,black
166.0,166.0,177.0,0.9999999939759037,0.9378531020460277,0.9378531020460277,0.062146892304254846,0.43421052060249316,1.3030302635445377,0,0,1,black
148.0,170.0,191.0,0.8705882301730105,0.7748691058907377,0.8900523513609825,0.22513088887366028,0.46268656025840954,1.1612902851196683,0,0,1,black
158.0,165.0,186.0,0.9575757517722682,0.8494623610243959,0.8870967694242109,0.15053763359926003,0.45588234623702434,1.1935483485952145,0,0,1,black
156.0,163.0,189.0,0.957055208852422,0.8253968210296465,0.8624338578707204,0.1746031736793483,0.45070421900416596,1.2187499619140638,0,0,1,black
165.0,158.0,186.0,1.0443037908588368,0.8870967694242109,0.8494623610243959,0.15053763359926003,0.45588234623702434,1.1935483485952145,0,0,1,black
160.0,171.0,177.0,0.935672509148114,0.9039547971527978,0.9661016894570527,0.09604519719748476,0.4249999946875001,1.352941136678202,0,0,1,black
161.0,161.0,187.0,0.99999999378882,0.8609625622408419,0.8609625622408419,0.13903743241156452,0.4492753558076036,1.2258064120707608,0,0,1,black
163.0,163.0,183.0,0.9999999938650307,0.8907103776463914,0.8907103776463914,0.10928961688912778,0.45070421900416596,1.2187499619140638,0,0,1,black
