r_norm,g_norm,b_norm,r_g,r_b,g_b,saturation,reflectance,colorfulness,is_red,is_green,is_blue,color_label
0.0,229.0,255.0,0.0,0.0,0.8980392121645521,0.9999999960784314,1.1724137728894177,-0.14705882136678206,0,0,1,orange
255.0,157.0,95.0,1.6242038113108037,2.684210498060942,1.6526315615512468,0.6274509779315648,0.5073529393112024,0.9710144857172863,1,0,0,orange
247.0,157.0,105.0,1.5732483976226217,2.3523809299773246,1.4952380809977326,0.5748987830975758,0.4817073156045509,1.0759493602788015,1,0,0,orange
247.0,158.0,103.0,1.5632911293462588,2.398058229145066,1.5339805676312566,0.5829959490566966,0.4837758097823722,1.0670731642251636,1,0,0,orange
244.0,159.0,106.0,1.5345911853170366,2.3018867707369175,1.4999999858490567,0.565573768173878,0.4761904748566093,1.0999999935294118,1,0,0,orange
246.0,158.0,104.0,1.5569620154622656,2.365384592640533,1.5192307546227812,0.5772357700112367,0.4777777764506173,1.0930232494591672,1,0,0,orange
244.0,160.0,105.0,1.5249999904687501,2.3238095016780047,1.5238095092970523,0.5696721288128191,0.4779005511660206,1.0924855428180027,1,0,0,orange
247.0,158.0,104.0,1.5632911293462588,2.374999977163462,1.5192307546227812,0.5789473660771361,0.47683923575793125,1.0971428508734695,1,0,0,orange
244.0,160.0,105.0,1.5249999904687501,2.3238095016780047,1.5238095092970523,0.5696721288128191,0.47425474126218226,1.1085714222367347,1,0,0,orange
248.0,157.0,104.0,1.5796178243336445,2.3846153616863908,1.5096153700998522,0.5806451589490115,0.4795640313908337,1.0852272665612088,1,0,0,orange
244.0,159.0,105.0,1.5345911853170366,2.3238095016780047,1.5142856998639458,0.5696721288128191,0.4743935297186158,1.1079545391593493,1,0,0,orange
245.0,157.0,106.0,1.560509544200576,2.3113207329120686,1.4811320614987542,0.5673469364598084,0.4746666654008889,1.1067415668160587,1,0,0,orange
245.0,159.0,105.0,1.5408804934535818,2.333333311111111,1.5142856998639458,0.57142856909621,0.47567567439006575,1.102272721009814,1,0,0,orange
248.0,157.0,104.0,1.5796178243336445,2.3846153616863908,1.5096153700998522,0.5806451589490115,0.4783783770854638,1.0903954740655624,1,0,0,orange
247.0,159.0,103.0,1.5534591097266723,2.398058229145066,1.5436893054010747,0.5829959490566966,0.477088947501108,1.0960451915477674,1,0,0,orange
247.0,158.0,104.0,1.5632911293462588,2.374999977163462,1.5192307546227812,0.5789473660771361,0.4772117949672606,1.0955056118230022,1,0,0,orange
245.0,159.0,104.0,1.5408804934535818,2.355769208117604,1.5288461391457102,0.5755102017326115,0.47580645033385366,1.1016949090299724,1,0,0,orange
248.0,156.0,104.0,1.5897435795529258,2.3846153616863908,1.4999999855769233,0.5806451589490115,0.4772117949672606,1.0955056118230022,1,0,0,orange
245.0,159.0,104.0,1.5408804934535818,2.355769208117604,1.5288461391457102,0.5755102017326115,0.4783783770854638,1.0903954740655624,1,0,0,orange
248.0,157.0,103.0,1.5796178243336445,2.407766966914884,1.5242718298614386,0.5846774169972685,0.47849462236963813,1.089887634326474,1,0,0,orange
244.0,159.0,105.0,1.5345911853170366,2.3238095016780047,1.5142856998639458,0.5696721288128191,0.47340425406009506,1.1123595443125869,1,0,0,orange
248.0,157.0,103.0,1.5796178243336445,2.407766966914884,1.5242718298614386,0.5846774169972685,0.47849462236963813,1.089887634326474,1,0,0,orange
244.0,159.0,105.0,1.5345911853170366,2.3238095016780047,1.5142856998639458,0.5696721288128191,0.47340425406009506,1.1123595443125869,1,0,0,orange
247.0,157.0,104.0,1.5732483976226217,2.374999977163462,1.5096153700998522,0.5789473660771361,0.47606382852110685,1.1005586530695048,1,0,0,orange
247.0,158.0,104.0,1.5632911293462588,2.374999977163462,1.5192307546227812,0.5789473660771361,0.4772117949672606,1.0955056118230022,1,0,0,orange
244.0,159.0,105.0,1.5345911853170366,2.3238095016780047,1.5142856998639458,0.5696721288128191,0.4748010597485383,1.1061452452170657,1,0,0,orange
248.0,158.0,103.0,1.5696202432302517,2.407766966914884,1.5339805676312566,0.5846774169972685,0.4797843652836001,1.0842696568299457,1,0,0,orange
245.0,159.0,104.0,1.5408804934535818,2.355769208117604,1.5288461391457102,0.5755102017326115,0.4772117949672606,1.0955056118230022,1,0,0,orange
247.0,157.0,105.0,1.5732483976226217,2.3523809299773246,1.4952380809977326,0.5748987830975758,0.4748010597485383,1.1061452452170657,1,0,0,orange
247.0,159.0,103.0,1.5534591097266723,2.398058229145066,1.5436893054010747,0.5829959490566966,0.47580645033385366,1.1016949090299724,1,0,0,orange
