White,Red,Green,Blue,Total,color_label
318,186,186,177,405,white
318,187,188,178,401,white
318,188,189,178,399,white
318,187,186,177,404,white
318,188,188,178,400,white
319,188,187,177,405,white
317,186,187,177,401,white
318,188,189,178,399,white
319,188,187,177,405,white
317,185,187,178,401,white
318,188,189,179,398,white
319,188,188,178,403,white
318,186,188,178,402,white
319,188,188,178,403,white
318,186,187,178,403,white
318,188,189,178,399,white
319,189,189,178,401,white
319,187,187,177,406,white
318,187,188,178,401,white
318,188,189,178,399,white
318,186,186,177,405,white
318,188,189,178,399,white
319,188,189,178,402,white
318,186,187,177,404,white
317,185,187,177,402,white
318,188,189,178,399,white
319,188,188,177,404,white
317,186,188,178,399,white
318,189,189,178,398,white
319,188,188,178,403,white
318,187,187,178,402,white
318,185,187,177,405,white
318,188,189,178,399,white
319,188,188,178,403,white
318,186,186,177,405,white
317,188,188,178,397,white
318,188,189,178,399,white
318,188,188,178,400,white
318,185,187,177,405,white
318,188,189,178,399,white
319,188,187,177,405,white
318,187,188,178,401,white
318,189,189,178,398,white
319,188,188,178,403,white
318,186,187,177,404,white
318,185,186,177,406,white
318,187,188,178,401,white
319,188,189,178,402,white
318,186,187,178,403,white
318,188,189,178,399,white
318,186,187,177,404,white
318,185,187,178,404,white
318,188,189,178,399,white
319,189,189,178,401,white
318,186,186,177,405,white
318,186,187,178,403,white
318,188,189,178,399,white
319,187,187,178,405,white
318,185,187,177,405,white
318,188,189,178,399,white
318,187,187,177,403,white
318,185,187,178,404,white
318,188,188,178,400,white
319,189,188,178,402,white
317,186,186,177,402,white
318,187,188,178,401,white
318,188,189,178,399,white
318,187,187,177,403,white
318,186,187,177,404,white
318,188,188,178,400,white
318,189,189,178,398,white
319,189,189,178,401,white
318,185,186,177,406,white
318,188,189,178,399,white
319,187,187,177,406,white
317,186,187,177,401,white
318,188,189,178,399,white
318,188,189,178,399,white
319,189,189,178,401,white
318,186,186,177,405,white
318,188,189,178,399,white
319,188,188,177,404,white
317,186,187,178,400,white
318,188,189,178,399,white
318,186,187,177,404,white
317,185,186,177,403,white
318,188,188,178,400,white
319,188,189,178,402,white
319,188,189,178,402,white
318,185,186,177,406,white
318,188,189,178,399,white
318,188,188,177,401,white
318,185,187,177,405,white
318,188,189,178,399,white
319,188,189,178,402,white
319,188,188,178,403,white
318,187,187,177,403,white
318,187,188,178,401,white
318,188,189,178,399,white
318,186,187,177,404,white
318,186,187,177,404,white
318,188,189,178,399,white
318,188,189,178,399,white
319,188,189,178,402,white
318,185,186,177,406,white
318,188,188,178,400,white
318,188,189,178,399,white
318,185,186,177,406,white
318,188,189,178,399,white
318,188,189,178,399,white
318,185,187,177,405,white
317,186,188,178,399,white
318,188,189,178,399,white
319,188,187,177,405,white
317,188,188,178,397,white
318,188,189,178,399,white
318,186,187,178,403,white
318,188,189,177,400,white
318,188,188,178,400,white
318,188,187,177,402,white
317,185,187,177,402,white
318,188,189,178,399,white
319,188,187,177,405,white
317,187,187,178,399,white
318,188,189,178,399,white
319,188,188,177,404,white
317,185,186,177,403,white
318,188,189,178,399,white
319,188,187,177,405,white
317,186,187,177,401,white
318,188,189,178,399,white
318,188,187,178,401,white
318,185,187,177,405,white
318,187,187,177,403,white
318,188,189,178,399,white
319,188,187,177,405,white
318,187,188,178,401,white
319,188,188,178,403,white
318,185,186,177,406,white
318,188,188,178,400,white
319,188,188,178,403,white
318,187,186,177,404,white
318,187,187,177,403,white
317,187,188,178,398,white
318,188,189,178,399,white
318,187,188,178,401,white
318,185,187,178,404,white
318,188,189,178,399,white
318,188,188,178,400,white
319,188,188,178,403,white
317,185,187,177,402,white
318,188,188,178,400,white
319,188,189,178,402,white
317,185,187,177,402,white
317,186,187,178,400,white
318,188,189,178,399,white
319,189,189,178,401,white
319,188,188,178,403,white
318,185,187,177,405,white
317,187,188,178,398,white
318,188,189,178,399,white
318,186,187,177,404,white
318,185,187,177,405,white
318,188,188,178,400,white
318,188,189,178,399,white
318,186,186,177,405,white
318,187,188,178,401,white
318,188,189,178,399,white
319,188,187,177,405,white
318,185,186,177,406,white
317,187,187,177,400,white
318,187,188,178,401,white
318,188,189,178,399,white
319,188,188,178,403,white
318,185,186,177,406,white
317,186,187,178,400,white
318,188,189,178,399,white
319,188,188,178,403,white
318,188,189,178,399,white
319,188,189,178,402,white
318,187,187,177,403,white
318,186,187,178,403,white
318,188,189,178,399,white
318,188,189,178,399,white
318,187,188,177,402,white
317,186,187,177,401,white
318,188,188,178,400,white
318,188,189,178,399,white
318,186,187,177,404,white
318,186,187,178,403,white
317,187,188,178,398,white
318,188,187,178,401,white
318,188,189,178,399,white
318,188,188,178,400,white
318,185,187,177,405,white
317,186,187,177,401,white
318,188,189,178,399,white
318,188,189,178,399,white
318,188,189,178,399,white
318,187,187,177,403,white
317,185,186,177,403,white
318,188,188,178,400,white
318,188,188,178,400,white
317,185,186,177,403,white
318,188,189,178,399,white
318,187,187,177,403,white
317,185,186,177,403,white
318,187,187,177,403,white
318,188,188,178,400,white
318,188,189,178,399,white
318,187,186,177,404,white
317,185,187,177,402,white
318,188,189,178,399,white
318,188,189,178,399,white
318,188,189,178,399,white
318,187,187,177,403,white
317,185,187,177,402,white
318,188,189,178,399,white
319,187,187,177,406,white
317,186,187,178,400,white
318,187,188,178,401,white
319,188,188,178,403,white
318,187,186,177,404,white
317,185,187,177,402,white
318,188,189,178,399,white
319,188,188,178,403,white
317,185,186,177,403,white
318,188,188,178,400,white
318,188,189,178,399,white
318,188,187,177,402,white
317,185,187,177,402,white
318,185,186,177,406,white
318,187,188,178,401,white
319,188,189,178,402,white
318,185,187,177,405,white
317,186,188,178,399,white
318,188,189,178,399,white
319,188,189,178,402,white
319,187,187,177,406,white
317,186,187,177,401,white
318,188,188,178,400,white
319,188,189,178,402,white
318,186,187,177,404,white
317,185,187,177,402,white
318,187,188,178,401,white
318,188,189,178,399,white
317,186,186,177,402,white
318,187,187,177,403,white
318,188,189,178,399,white
318,187,187,177,403,white
318,185,186,177,406,white
318,187,187,177,403,white
318,188,188,178,400,white
318,188,189,178,399,white
318,187,187,177,403,white
317,186,187,177,401,white
318,188,189,178,399,white
318,188,188,178,400,white
319,188,189,178,402,white
318,187,187,177,403,white
317,185,187,177,402,white
317,186,187,177,401,white
318,188,189,178,399,white
319,188,187,178,404,white
318,186,186,177,405,white
317,185,186,177,403,white
317,187,188,177,399,white
318,188,189,178,399,white
318,188,188,177,401,white
318,185,187,178,404,white
318,188,189,178,399,white
319,188,188,177,404,white
317,185,186,177,403,white
317,185,186,177,403,white
318,187,188,177,402,white
318,188,189,178,399,white
318,187,187,177,403,white
318,186,187,177,404,white
318,188,189,178,399,white
318,188,188,178,400,white
318,188,188,178,400,white
318,187,187,177,403,white
318,187,187,177,403,white
318,188,189,178,399,white
318,188,188,177,401,white
318,185,186,177,406,white
317,185,186,177,403,white
317,187,188,177,399,white
318,188,189,178,399,white
318,187,187,177,403,white
317,186,186,177,402,white
318,188,189,178,399,white
318,188,188,178,400,white
318,185,187,178,404,white
318,186,187,177,404,white
317,185,186,177,403,white
318,188,188,178,400,white
318,188,187,177,402,white
318,186,186,177,405,white
317,186,187,177,401,white
318,188,188,178,400,white
318,188,189,178,399,white
318,188,189,178,399,white
318,186,186,177,405,white
317,186,186,177,402,white
318,188,189,178,399,white
319,188,188,178,403,white
318,185,187,178,404,white
318,187,187,177,403,white
318,185,186,177,406,white
318,188,189,178,399,white
